"STATION","NAME","DATE","TMAX","TMIN"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-06-20","86","57"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-06-21","75","60"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-06-22","82","67"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-06-23","89","67"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-06-24","91","72"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-06-25","84","69"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-06-26","80","63"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-06-27","80","60"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-06-28","81","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-06-29","82","67"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-06-30","78","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-01","80","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-02","83","67"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-03","69","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-04","67","54"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-05","77","53"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-06","75","53"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-07","67","51"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-08","80","55"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-09","66","54"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-10","73","52"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-11","76","55"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-12","82","60"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-13","91","70"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-14","87","69"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-15","89","67"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-16","92","69"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-17","84","71"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-18","84","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-19","70","60"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-20","85","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-21","76","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-22","68","62"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-23","70","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-24","75","59"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-25","84","62"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-26","83","68"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-27","84","67"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-28","75","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-29","70","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-30","72","54"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-07-31","77","54"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-01","78","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-02","88","69"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-03","80","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-04","72","62"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-05","69","54"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-06","81","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-07","79","57"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-08","78","60"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-09","77","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-10","81","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-11","66","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-12","69","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-13","69","55"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-14","70","53"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-15","82","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-16","83","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-17","66","59"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-18","65","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-19","67","53"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-20","68","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-21","68","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-22","71","54"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-23","75","53"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-24","70","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-25","66","59"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-26","77","55"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-27","84","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-28","68","60"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-29","67","57"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-30","72","57"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-08-31","74","60"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-01","74","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-02","71","59"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-03","63","48"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-04","65","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-05","66","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-06","83","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-07","66","60"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-08","65","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-09","67","53"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-10","66","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-11","66","52"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-12","69","51"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-13","72","50"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-14","73","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-15","74","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-16","80","63"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-17","79","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-18","82","52"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-19","80","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-20","61","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-21","63","46"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-22","62","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-23","61","50"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-24","67","42"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-25","79","55"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-26","63","50"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-27","70","50"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-28","70","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-29","71","55"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-09-30","63","50"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-01","55","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-02","77","44"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-03","84","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-04","77","55"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-05","87","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-06","82","54"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-07","84","64"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-08","81","64"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-09","74","50"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-10","58","44"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-11","68","45"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-12","72","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-13","74","42"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-14","46","36"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-15","52","35"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-16","53","38"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-17","53","38"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-18","58","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-19","61","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-20","46","35"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-21","47","35"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-22","41","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-23","45","31"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-24","49","42"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-25","45","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-26","41","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-27","39","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-28","50","26"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-29","58","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-30","62","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-10-31","66","52"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-01","56","42"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-02","42","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-03","44","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-04","43","35"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-05","43","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-06","45","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-07","47","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-08","45","31"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-09","43","38"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-10","40","29"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-11","35","25"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-12","31","19"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-13","36","20"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-14","38","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-15","34","25"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-16","30","19"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-17","37","18"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-18","40","25"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-19","33","24"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-20","38","23"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-21","39","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-22","42","23"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-23","28","17"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-24","33","14"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-25","51","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-26","49","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-27","43","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-28","49","38"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-29","43","38"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-11-30","42","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-01","37","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-02","38","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-03","36","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-04","34","26"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-05","29","24"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-06","33","25"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-07","31","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-08","32","26"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-09","35","31"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-10","36","31"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-11","33","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-12","31","22"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-13","36","22"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-14","37","23"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-15","48","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-16","43","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-17","46","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-18","42","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-19","45","35"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-20","35","24"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-21","37","22"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-22","33","31"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-23","31","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-24","34","29"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-25","34","24"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-26","31","25"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-27","27","15"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-28","32","14"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-29","30","23"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-30","26","16"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1997-12-31","23","10"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-01","41","13"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-02","49","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-03","54","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-04","41","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-05","53","35"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-06","38","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-07","36","29"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-08","35","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-09","32","14"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-10","13","3"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-11","15","3"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-12","29","6"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-13","6","-4"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-14","27","3"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-15","29","26"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-16","29","26"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-17","29","19"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-18","26","14"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-19","28","21"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-20","31","21"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-21","31","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-22","32","29"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-23","32","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-24","30","14"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-25","30","14"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-26","34","29"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-27","34","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-28","33","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-29","33","29"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-30","30","26"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-01-31","38","25"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-01","39","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-02","36","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-03","35","29"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-04","30","24"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-05","32","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-06","35","24"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-07","33","25"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-08","33","24"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-09","28","22"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-10","37","25"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-11","37","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-12","37","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-13","33","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-14","41","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-15","51","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-16","41","36"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-17","38","36"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-18","38","36"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-19","39","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-20","39","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-21","41","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-22","44","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-23","44","31"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-24","48","29"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-25","44","26"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-26","48","38"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-27","46","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-02-28","47","31"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-01","37","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-02","37","31"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-03","33","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-04","34","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-05","36","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-06","36","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-07","39","25"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-08","36","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-09","35","15"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-10","21","11"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-11","21","10"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-12","30","13"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-13","36","18"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-14","31","19"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-15","29","18"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-16","34","21"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-17","35","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-18","36","35"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-19","35","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-20","36","31"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-21","39","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-22","43","26"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-23","41","31"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-24","46","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-25","58","39"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-26","75","57"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-27","75","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-28","64","45"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-29","74","41"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-30","72","39"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-03-31","53","38"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-01","47","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-02","45","39"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-03","42","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-04","46","36"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-05","47","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-06","47","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-07","55","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-08","43","39"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-09","43","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-10","47","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-11","62","36"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-12","68","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-13","64","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-14","64","44"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-15","45","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-16","40","36"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-17","54","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-18","61","42"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-19","59","39"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-20","57","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-21","51","42"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-22","58","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-23","70","43"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-24","63","44"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-25","53","41"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-26","49","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-27","46","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-28","52","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-29","50","42"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-04-30","52","43"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-01","53","45"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-02","59","45"
