"TSF","species","height","low","high","scenario","Scenario","filter"
6,"Bene",3.67119821858785,2.52781758473979,4.31121492385864,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
6,"Pigl",0.168908907312884,0.158153802684295,0.18179668734269,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
6,"Pima",0.147430745316564,0.138853435283361,0.158687072215356,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
6,"Potr",1.68146974404653,0.998881250292063,2.40568800113102,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
7,"Bene",4.45761435358297,3.53324195323955,5.02468786786,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
7,"Pigl",0.200660282063075,0.188598517919773,0.215008685029544,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
7,"Pima",0.166724462177551,0.158951636633358,0.176177940709261,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
7,"Potr",1.74052314716642,1.19129667917006,2.42728311424694,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
8,"Bene",5.00142133604913,3.91587561123428,5.71578237803209,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
8,"Pigl",0.22688389829862,0.214798988257263,0.241809767731295,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
8,"Pima",0.189127115402866,0.180843798707384,0.200044029721137,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
8,"Potr",1.85413412222018,1.24239604352818,2.46451314444033,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
9,"Bene",4.88349719637285,3.23078228355085,6.11027953871974,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
9,"Pigl",0.250990275331281,0.238319912706944,0.265121172634434,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
9,"Pima",0.207565816055072,0.199762622779558,0.216968248217988,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
9,"Potr",2.81120989541327,2.32718754166116,3.2759183520671,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
10,"Bene",5.33874141017997,3.865094546477,6.58263854502427,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
10,"Pigl",0.276981053257244,0.265238348570615,0.29015589986197,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
10,"Pima",0.228338042599193,0.220632434492502,0.236521484206828,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
10,"Potr",3.83505874212478,3.57923518725575,4.07722115005364,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
11,"Bene",5.60515688756328,4.13918334718687,6.92121208502488,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
11,"Pigl",0.317003324723961,0.30444089501818,0.330504161201219,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
11,"Pima",0.253498860069216,0.246704035680436,0.261943391736364,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
11,"Potr",4.10246923006168,3.84915880398833,4.31712719651014,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
12,"Bene",5.53027693939017,3.68135268420644,7.03947414248663,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
12,"Pigl",0.355777479418651,0.343545606908366,0.370122269305529,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
12,"Pima",0.279272953925393,0.272488352413166,0.288174951502115,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
12,"Potr",4.35558777614389,4.12643265123113,4.58723541418759,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
13,"Bene",6.59496431245776,4.6825929093004,8.23643470253722,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
13,"Pigl",0.393258498882878,0.380325646258178,0.408362885014443,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
13,"Pima",0.309240832236571,0.301522140007308,0.317675037043851,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
13,"Potr",4.56044807106089,4.26627896048516,4.81475044769655,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
14,"Bene",7.13461485054844,5.00371805172075,8.95484679299225,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
14,"Pigl",0.442835567701693,0.428495690169594,0.458645865870551,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
14,"Pima",0.341634863210189,0.333343055742517,0.350774765755704,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
14,"Potr",4.76285388152278,4.46058483669732,5.0301168577504,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
15,"Bene",7.49690480449627,5.03060784722723,9.30678305047543,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
15,"Pigl",0.482862803702244,0.467447271950445,0.497505328045912,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
15,"Pima",0.373709364387045,0.365726839684612,0.382714055985262,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
15,"Potr",4.94164555098171,4.63677960941731,5.24726200476364,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
16,"Bene",7.85698264891451,5.521098202914,9.78522825112397,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
16,"Pigl",0.522731922771652,0.508028514622371,0.537242057076282,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
16,"Pima",0.405905452593958,0.397744267320205,0.414398650010188,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
16,"Potr",5.07836373961809,4.73796762453539,5.43894203150844,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
17,"Bene",8.17730029026669,5.79343203485013,10.2888089854519,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
17,"Pigl",0.563166795003952,0.547507485237671,0.58011165125527,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
17,"Pima",0.439673244623965,0.430560935881988,0.448159997733334,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
17,"Potr",5.24101887714661,4.89534962078509,5.62530141056095,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
18,"Bene",8.49594418207805,6.14378082210819,10.5063582598666,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
18,"Pigl",0.605094939713881,0.589054581682131,0.622668349409215,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
18,"Pima",0.462999467694427,0.453770131411893,0.472659394014369,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
18,"Potr",5.42415359114538,5.05061466434314,5.81057933423353,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
19,"Bene",8.8183525217904,6.37363946249088,10.9924466494719,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
19,"Pigl",0.649226776330268,0.633270412303711,0.667246882962541,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
19,"Pima",0.49033644332675,0.480422593161866,0.500140632362099,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
19,"Potr",5.36625827056636,4.93269029359704,5.80477919531911,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
20,"Bene",9.14113698469266,6.58735429942607,11.3062374272611,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
20,"Pigl",0.699874495615947,0.683072734462572,0.717275645063373,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
20,"Pima",0.517568885771434,0.50727731407653,0.527709048228454,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
20,"Potr",5.52256082392667,5.04904667441214,5.96886006372179,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
21,"Bene",9.46198348866569,6.95140061120192,11.7578251423438,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
21,"Pigl",0.764084390735383,0.747661288550197,0.782302287726361,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
21,"Pima",0.550870513258133,0.540795872329287,0.561124758445272,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
21,"Potr",5.67761370488744,5.23205588980649,6.13126613329896,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
22,"Bene",10.5326381865002,8.25250723134903,12.4258663086664,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
22,"Pigl",0.812340643460384,0.795150256483889,0.830531737298789,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
22,"Pima",0.581343092643911,0.570124509862213,0.591676928181242,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
22,"Potr",5.87849073734968,5.38226156488084,6.41341701049033,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
23,"Bene",10.7541053204309,8.41689365835417,12.6244257422288,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
23,"Pigl",0.859573026868085,0.840214045744011,0.879092099053035,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
23,"Pima",0.611158240688533,0.600026648188155,0.622898672609625,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
23,"Potr",6.01044722900923,5.4493853682236,6.55297758226027,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
24,"Bene",10.987861435754,8.50211905019623,12.9766230729648,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
24,"Pigl",0.912918638466284,0.893223016707343,0.932090463684067,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
24,"Pima",0.642395978474293,0.632213867632397,0.653357372661462,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
24,"Potr",6.09835429621405,5.57471346257372,6.62783506001054,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
25,"Bene",11.1920152646344,8.6394990689414,13.1989998973632,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
25,"Pigl",0.972151213725162,0.951611685251889,0.991459691028159,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
25,"Pima",0.676194921640417,0.665710899163724,0.688158946540221,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
25,"Potr",6.21035015477081,5.62801694080843,6.73411478341319,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
26,"Bene",9.99324537049092,6.53478150221963,12.9839922417559,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
26,"Pigl",1.03371845783351,1.01261132468521,1.05287889097195,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
26,"Pima",0.713028766448929,0.701826896011267,0.725770174217666,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
26,"Potr",6.41114749295579,5.81353512640371,6.981240989312,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
27,"Bene",10.190053729713,6.59713227190076,13.2160500216484,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
27,"Pigl",1.09103539374953,1.07044174497372,1.11200866996625,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
27,"Pima",0.74782698738408,0.735611983095648,0.759914274045479,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
27,"Potr",6.25009294876966,5.60968850851223,6.92779043374013,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
28,"Bene",10.4062431676047,6.92897932661431,13.5111122738889,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
28,"Pigl",1.16468291306995,1.14249701842203,1.19040470715926,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
28,"Pima",0.785599953773414,0.772610748322262,0.79973426724035,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
28,"Potr",6.39612110624524,5.70458673963666,7.07933845808778,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
29,"Bene",10.605044420915,7.1048634384679,13.6205570716943,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
29,"Pigl",1.24320304746771,1.2213646678756,1.26782284688605,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
29,"Pima",0.827380922993774,0.814583936481285,0.841060579677281,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
29,"Potr",6.60318781162972,5.90412543880939,7.39005367730685,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
30,"Bene",10.2048704872326,6.31630130878518,13.6682907637771,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
30,"Pigl",1.31386045812593,1.29126264423934,1.33721557567707,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
30,"Pima",0.868617366600263,0.854951570339884,0.883025873111704,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
30,"Potr",6.73776814245122,6.0180910614581,7.49259222904864,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
31,"Bene",10.4155046881462,6.72597257273537,14.0296682958457,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
31,"Pigl",1.38932609787334,1.36366633317555,1.41432995783228,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
31,"Pima",0.912157450831679,0.897856587453231,0.927650680480806,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
31,"Potr",6.94258423542593,6.28215889313739,7.71171754302531,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
32,"Bene",10.5949001682048,6.56693340505872,14.1815331288746,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
32,"Pigl",1.46076230413766,1.43627673138658,1.48589651655667,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
32,"Pima",0.956861433369019,0.942160594875864,0.971586897627275,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
32,"Potr",7.0419403514171,6.29508100484557,7.87224510241494,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
33,"Bene",10.8096216221245,7.13555840270859,14.3343025022623,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
33,"Pigl",1.52085951787366,1.49585915121375,1.54686631690108,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
33,"Pima",0.996297125149801,0.981802188250605,1.01215179483631,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
33,"Potr",7.00471811203131,6.23825954841508,7.81239217917592,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
34,"Bene",10.2970379058196,6.28621229955129,14.2693767063654,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
34,"Pigl",1.61389512841907,1.58825757635067,1.63918410803371,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
34,"Pima",1.0380381751071,1.02241557072524,1.05468242917592,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
34,"Potr",7.07667079576057,6.28831236399249,7.86087913223164,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
35,"Bene",10.4975765426954,6.40914207980747,14.4855959736307,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
35,"Pigl",1.70998175874912,1.68304710076196,1.73670166552188,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
35,"Pima",1.08514177732704,1.06835413356388,1.101250675914,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
35,"Potr",7.26310237498126,6.45448546310058,8.11848780363601,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
36,"Bene",10.7516877617155,6.73853029844308,14.6189385961351,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
36,"Pigl",1.77941477529952,1.75165228985101,1.8062253098437,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
36,"Pima",1.13212528042617,1.11558071168465,1.15056347380223,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
36,"Potr",7.43111919149037,6.59936893906292,8.32645525071906,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
37,"Bene",12.4029693365097,8.19620001316073,15.7076318952772,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
37,"Pigl",1.81097199576685,1.78342625868834,1.8361490820735,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
37,"Pima",1.17781824408971,1.16158347387234,1.19452624161843,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
37,"Potr",7.61520621625493,6.69754692580486,8.63915568812848,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
38,"Bene",12.5171757671568,8.69746053748661,15.8037690798442,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
38,"Pigl",1.82760430636548,1.80047079136781,1.85590437023459,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
38,"Pima",1.22516482546341,1.20824671157936,1.24250978093129,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
38,"Potr",7.67139645180055,6.77608425391665,8.57506920093825,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
39,"Bene",12.6372093756994,8.97414372841516,15.9636080245177,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
39,"Pigl",1.84379657522335,1.81531619560628,1.87247337916522,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
39,"Pima",1.27347357980776,1.25604316965849,1.29200913946931,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
39,"Potr",7.85247859230405,6.92992237867458,8.76085413126125,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
40,"Bene",12.769679013888,8.82462133566539,16.1882481416066,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
40,"Pigl",1.86855540667346,1.83894300075629,1.89799553926989,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
40,"Pima",1.32238383721102,1.3052247196398,1.34156019562628,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
40,"Potr",7.70787589411935,6.69112909996878,8.69177878980424,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
41,"Bene",13.2862624724706,9.4172964255015,16.5189624869823,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
41,"Pigl",1.89031695011055,1.85965879459314,1.92310462875151,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
41,"Pima",1.36971044510375,1.35099546315691,1.38843322627522,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
41,"Potr",7.67215193802949,6.79393772485316,8.67385236467995,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
42,"Bene",12.7582153987885,8.76565213203429,16.5245928955078,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
42,"Pigl",1.88510346863936,1.85353635413981,1.91724160325167,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
42,"Pima",1.40557902760976,1.38628032962958,1.42557850709951,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
42,"Potr",7.41758086761121,6.41629702090746,8.47669102281999,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
43,"Bene",12.8561161136627,8.82447543144226,16.6560799026489,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
43,"Pigl",1.89309686910121,1.85841193226481,1.92767259456812,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
43,"Pima",1.44088586975809,1.42114609810902,1.45996983090071,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
43,"Potr",7.49196104462673,6.51798191520044,8.51381989757653,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
44,"Bene",12.9452523136139,8.86912636756896,16.7822426118851,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
44,"Pigl",1.94345963262025,1.90637555480102,1.97833066301481,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
44,"Pima",1.47856230981586,1.45905545802545,1.49928071699493,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
44,"Potr",7.44801169419771,6.53878273794396,8.50317518405391,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
45,"Bene",13.0347985585531,8.93699945926667,16.8673830986023,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
45,"Pigl",1.97177089875303,1.93391920033498,2.00883128000043,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
45,"Pima",1.49918832910816,1.47735129559833,1.51862178584694,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
45,"Potr",7.23705247407309,6.29192129684696,8.29602931194421,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
46,"Bene",13.15381483078,9.13823863983155,17.0243476867676,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
46,"Pigl",2.01852277179754,1.97590308443141,2.06266324017262,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
46,"Pima",1.51670285331055,1.49664255109373,1.53797716438558,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
46,"Potr",7.53236260475496,6.51405479705444,8.53602870005107,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
47,"Bene",13.2761222267151,9.22903718948363,17.0997841262817,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
47,"Pigl",2.07352852805333,2.0314374913896,2.11571387264346,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
47,"Pima",1.52814093133233,1.50745275033607,1.55155472879611,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
47,"Potr",7.63921149951885,6.62399874540224,8.70019187082119,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
48,"Bene",13.408024336497,9.36540403366089,17.3145176506043,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
48,"Pigl",2.13327652810426,2.08458884768303,2.17961389012647,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
48,"Pima",1.53106799391838,1.50878862657304,1.55040166943024,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
48,"Potr",7.71442633091077,6.66434903865885,8.71450559833081,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
49,"Bene",13.5083832740783,9.53775997161864,17.3634264945984,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
49,"Pigl",2.17976050331262,2.13162875498145,2.22691330913415,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
49,"Pima",1.53930364382318,1.51855607647163,1.5590253205874,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
49,"Potr",7.67531055189787,6.68067247094018,8.69634426138619,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
50,"Bene",13.6174341328939,9.57280826568604,17.5293419647217,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
50,"Pigl",2.21129405773198,2.16020745845106,2.26047220485605,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
50,"Pima",1.54918469156427,1.52962174666028,1.5697402745459,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
50,"Potr",7.66105574286903,6.57188213129797,8.84062532076909,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
51,"Bene",13.7225505574544,9.71308441162111,17.6520151519776,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
51,"Pigl",2.23505375425283,2.1864718341823,2.28684291155594,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
51,"Pima",1.55988544220054,1.53662350667284,1.58199094545199,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
51,"Potr",7.33324029217163,6.25567230089505,8.30839458555728,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
52,"Bene",14.0890901088714,9.14086961746214,19.0373106002808,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
52,"Pigl",2.26798914072716,2.21580078503824,2.32045120902661,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
52,"Pima",1.57319903846745,1.55216763537034,1.59306348802184,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
52,"Potr",7.48752309972489,6.42565927822231,8.57504412932164,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
53,"Bene",14.184788664182,7.64893019199372,19.137761592865,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
53,"Pigl",2.31780954917761,2.26093578126698,2.37485162895757,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
53,"Pima",1.58304746933806,1.5620935859325,1.6018253122736,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
53,"Potr",7.21004588912606,6.13192313058742,8.33945054455241,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
54,"Bene",14.2962470054626,9.35924243926999,19.2332515716552,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
54,"Pigl",2.3650018790809,2.30294749792356,2.42432044113496,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
54,"Pima",1.59711625052755,1.57609888859563,1.61892725587611,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
54,"Potr",6.36550837807796,5.31858503267774,7.38237004770472,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
55,"Bene",14.4004930853844,7.93220788240433,19.3408098220825,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
55,"Pigl",2.41734764691858,2.35576001950134,2.48300685991512,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
55,"Pima",1.6145405660729,1.5936419747662,1.63722034034447,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
55,"Potr",5.88843090286622,4.93016930700953,6.92240476188331,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
56,"Bene",14.494547466437,9.55477225780485,19.4343226750692,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
56,"Pigl",2.45789320255353,2.38997881912449,2.52394583484273,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
56,"Pima",1.63138101424615,1.61113094950747,1.65129724313108,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
56,"Potr",5.60674129149744,4.683707947309,6.52030197549097,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
57,"Bene",14.6255019307136,9.68438732624054,19.5666165351867,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
57,"Pigl",2.4983817325816,2.42960756649806,2.56876688995782,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
57,"Pima",1.64662475650702,1.6250385714192,1.66851253495091,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
57,"Potr",5.63305419594759,4.69366275455324,6.7146572012967,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
58,"Bene",14.7230097651482,9.76724469661712,19.6787748336792,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
58,"Pigl",2.53681361682176,2.46141624168839,2.61266743843667,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
58,"Pima",1.67200946462543,1.65070784637877,1.69407871968157,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
58,"Potr",5.58393436355837,4.7062234108275,6.55734283908687,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
59,"Bene",14.8394392132759,9.90892279148101,19.7699556350708,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
59,"Pigl",2.58150469522965,2.50484767087093,2.65335648405123,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
59,"Pima",1.69620078746845,1.67653551459466,1.716554410062,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
59,"Potr",5.50071399620358,4.6112637168138,6.42200103556901,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
60,"Bene",14.9482097625732,10.0153088569641,19.9608552455902,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
60,"Pigl",2.62860228234308,2.54458013689,2.71010721479561,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
60,"Pima",1.71426884734678,1.69336113882138,1.73546571886748,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
60,"Potr",5.40567246786079,4.63378886768075,6.34245036312135,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
61,"Bene",15.0328140854836,10.0881553888321,19.977472782135,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
61,"Pigl",2.5463517261253,2.47512139111952,2.62329952611791,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
61,"Pima",1.74064217472671,1.71959988781627,1.76356939994355,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
61,"Potr",4.91198535239374,4.10838784746222,5.76450408853759,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
62,"Bene",15.1420841217041,8.91623687744141,20.0880894660949,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
62,"Pigl",2.32436770173315,2.26598733464941,2.38245427447115,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
62,"Pima",1.76951423381705,1.74651823548835,1.79259402741936,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
62,"Potr",4.16162214761851,3.34419268474409,4.95742855402406,"CPCRW_moose","Moose","Stands > 50% black spruce prefire"
